	Kingdom	Phylum	Class	Order	Family	Genus	Species
2175622	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	sp. MCLR17_031
104204	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Streptomonospora	
2963127	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	sp. 97/66
1522671	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	sp. UCH007
415001	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales			
2686364	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	sp. PCX
2500542	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	sp. SSDFZ54
598467	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	sp. EniD312
155493	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Gallibacterium	
2954088	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. FP2262
1886807	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. TMW 2.1634
43659	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	tetraodonis
1400862	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Candidatus Competibacteraceae	Candidatus Competibacter	denitrificans
2364271	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	sp. CCGE531
152161	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappia	
2954056	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	endosymbiont (group A) of Sicus ferrugineus
2271	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus	tenax
2419632	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Moineauvirus	Streptococcus phage SW12
1980964	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Herelleviridae	Kayvirus	S254
2956637	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Casjensviridae	Veracruzvirus	MA5
1567014	Viruses	Uroviricota	Caudoviricetes			Brigitvirus	Clostridium phage phiCT9441A
2955710	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Vilmaviridae	Coatlandelriovirus	RSP
1921713	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Kyanoviridae	Slashvirus	stills
2845961	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Zobellviridae	Paundecimvirus	PA11
2843069	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Tanisvirus	
1982098	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Mesyanzhinovviridae	Abidjanvirus	Pseudomonas virus PaMx11
2734261	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Rountreeviridae	Neferthenavirus	neferthena
1982369	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Straboviridae	Pepyhexavirus	poco6
2059380	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Flamingopox virus FGPVKD09
1932881	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Deltaentomopoxvirus	Pacmanvirus A23
338079	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Spumavirus	African green monkey simian foamy virus
2863583	Viruses	Preplasmiviricota	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Trabala vishnou gigantina nucleopolyhedrovirus
2026248	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	sp. 1s-1
651660	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Paenisporosarcina	
1274351	Bacteria	Bacillota	Bacilli	Bacillales	Thermoactinomycetaceae	Kroppenstedtia	
3047468	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	sp. AH-ZY2
264691	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Trichormus	variabilis
2583530	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Thermosynechococcaceae	Thermosynechococcus	sp. CL-1
3074084	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Thermosynechococcaceae	Thermosynechococcus	sp. PP551
2735321	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	taeanensis
1868135	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. HK169
2878098	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	colocasium
3051123	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. 17(2023)
2303750	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. G4
2058316	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	sp. GutDb-MelDb
1353277	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	freirei
2818469	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Fuscovulum	
278132	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limimaricola	hongkongensis
497299	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	endosymbiont of Ceratosolen solmsi
1652133	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	
97393	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	acidarmanus
2316	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	
2242	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	salinarum
2955556	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Buhlduvirus	animalis
1914160	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Straboviridae	Mosigvirus	JS09
2250412	Viruses	Uroviricota	Caudoviricetes	Kirjokansivirales	Haloferuviridae	Mudcatvirus	Arthrobacter phage KeaneyLin
1566990	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Taranisvirus	Streptococcus phage SpSL1
699370	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Brigitvirus	Thermus phage TMA
2746072	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Mesyanzhinovviridae	Bosavirus	Xanthomonas phage Xp12
2948823	Viruses	Uroviricota	Caudoviricetes	Thumleimavirales	Hafunaviridae	Mincapvirus	
2843385	Viruses	Uroviricota	Caudoviricetes	Thumleimavirales	Hafunaviridae	Gervaisevirus	
2845481	Viruses	Uroviricota	Caudoviricetes	Kirjokansivirales	Aliceevansviridae	Teubervirus	Q1
2844671	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Kenoshavirus	ohmyward
2843897	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Peduoviridae	Sarumanvirus	bcepsauron
2956121	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Demerecviridae	Likavirus	yasdnil
2948866	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Autographiviridae	Pinnievirus	
2956441	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Casjensviridae	Sharonstreetvirus	BUCT551
2560802	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Tijeunavirus	TJE1
2843729	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Mufasoctovirus	mufasa8
2560414	Viruses	Uroviricota	Caudoviricetes	Thumleimavirales	Drexlerviridae	Eclunavirus	EcL1
10509	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	
83191	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Deltaentomopoxvirus	Melanoplus sanguinipes entomopoxvirus
2419667	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Bat alphacoronavirus
3047754	Viruses	Artverviricota	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	alterchrincludentis
3048330	Viruses	Phixviricota	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	spexemptae
167474	Viruses	Cressdnaviricota	Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Plasmid pWW100
1856406	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	sp. H15-1
2799681	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	sp. T93
1170711	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. W75
1476754	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	sp. 604F
2799495	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	sp. XY-1
2077137	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	cloacae complex sp. FDA-CDC-AR_0132
2742656	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. RHBSTW-00593
1977566	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. Crenshaw
2678565	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	sp. On28M
1330546	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pluralibacter	
2661921	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	sp. THAF191c
465797	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	septicus
3024248	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	sp. MJ22
1479019	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	sp. C1
2813779	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	sp. OT2
2954055	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	endosymbiont (group A) of Scambus nigricans
340071	Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Criblamydiaceae	Criblamydia	sequanensis
224027	Bacteria	Aquificota	Aquificae	Aquificales	Hydrogenothermaceae		
1080349	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	eubayanus
2948645	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Burzaovirus	
2955562	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Suoliviridae	Burzaovirus	intestinihominis
2955907	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Intestiviridae	Fohxhuevirus	gastrointestinalis
2845467	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	bIBBE1
2845465	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	bIBBA3
2845173	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	cv62403
1862962	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	Lactococcus phage M6165
2734116	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Demerecviridae	Llyrvirus	SSKS1
1150991	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Toutatisvirus	Sphingomonas phage PAU
2894790	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Tanisvirus	Bacillus phage vB_BanS_Sophrita
35241	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Intestiviridae	Toutatisvirus	Lactococcus phage Tuc2009
1965384	Viruses	Uroviricota	Caudoviricetes			Kolesnikvirus	Ea214
2843653	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Straboviridae	Ceceduovirus	cc2
1385385	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Brussowvirus	Streptococcus phage TP-778L
2419655	Viruses	Uroviricota	Caudoviricetes		Aliceevansviridae	Moineauvirus	Streptococcus phage SW6
2843626	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Schitoviridae	Dongdastvirus	Axp3
2725651	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Mesyanzhinovviridae	Dismasvirus	Microbacterium phage Lynlen
3050270	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Cyvirus	cyprinidallo2
11318	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Thogotovirus	dhoriense
37128	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Pomovirus	Potato mop-top virus
663275	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Fibrisoma	limi
2789210	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	sp. A1(2020)
1394	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	[Bacillus] caldolyticus
2785518	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Radiobacillus	
265949	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	pseudoshottsii
2722825	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	sp. DMU1
627445	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	sp. T9N
2881426	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae		
3056647	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	sp. GT001
2267618	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	sp. P1CD1
1329816	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. MGH 7
2894203	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. AN-K1
648691	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	sp. YSU
2077147	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	freundii complex sp. CFNIH3
2861801	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	sp. Colony322
2742626	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	sp. RHB35-C21
2745893	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	sp. SJTUF14154
1835724	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	sp. OXWO6B1
2083055	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. LH1G9
2895484	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. B21-035
1500687	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. St29
2870840	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	sp. DR208
1960084	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter	
2682487	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. SXG-1
1827305	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	sp. MYb57
2185111	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	sp. LF-16
65959	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	pomorum
3047868	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	sp. HIN9
206379	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae		
2996785	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus	sp. NMCA1
1577788	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae		
1434102	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	sp. WH1
2268	Archaea	Thermoproteota	Thermoprotei	Thermofilales	Thermofilaceae	Thermofilum	
164451	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	distributa
2955969	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Intestiviridae	Hacihdavirus	animalis
1623289	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Peduoviridae	Dhillonvirus	
2742948	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage Gluttony_ev152
2851981	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Dhillonvirus	Escherichia phage KarlBarth
2696462	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage welsh
2763527	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vb_EcoS_bov22_1
2936919	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage PC2
2865793	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoS-101114BS4
2851982	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage Oekolampad
2970333	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Dhillonvirus	Escherichia phage PEC14
2851978	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage TheodorHerzl
2696416	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Dhillonvirus	Escherichia phage mckay
2894588	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage ZCEC10
2776148	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_Eco_Maverick
2835936	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage BF9
1720498	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage slur05
2865806	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Dhillonvirus	Escherichia phage vB_EcoS-CHD5UKE2
2696442	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Chaseviridae	Dhillonvirus	Escherichia phage rolling
2508185	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoS_PTXU06
2565596	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage CEC_Kaz_2018
2894753	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage JLBYU60
2045373	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage SECphi18
2851979	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage PaulFeyerabend
2851980	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage GeorgBuechner
2894796	Viruses	Uroviricota	Caudoviricetes	Thumleimavirales	Ackermannviridae	Dhillonvirus	Escherichia phage vB_EcoD_Teewinot
2902747	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Straboviridae	Dhillonvirus	Shigella phage vB_SboD_StarDew
2836105	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoS_Sponge
2696411	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage jat
2508187	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoS_WFI
2488596	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Kyanoviridae	Dhillonvirus	Escherichia phage vB_EcoS_PNS1
1883200	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage Envy
2894747	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage JLBYU37
2894793	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoD_Pubbukkers
2894795	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoD_Over9000
2924880	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoS_L-h 1M
2508186	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoS_WF5505
2060112	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage B2
2906743	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage vB_EcoD_Opt212
2936906	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	Escherichia phage EC115
1954380	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	SO1
1981027	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	EK99P1
1954379	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	EP23
1981026	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	YD2008s
624134	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Dhillonvirus	SSL2009a
2845469	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Ceduovirus	bIBBL12
2845172	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	cv62402
2845440	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Crevaviridae	Ceduovirus	PCS1
2881011	Viruses	Uroviricota	Caudoviricetes		Peduoviridae	Peduovirus	Escherichia phage P2_AC1
2724352	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Peduoviridae	Peduovirus	Yersinia phage P37
2844218	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Peduoviridae	Peduovirus	P22H4
2500560	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Peduoviridae	Peduovirus	Bacillus phage pW4
1871681	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Aliceevansviridae	Tanisvirus	Lactococcus phage 50101
279303	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Skunavirus	Actinoplanes phage phiAsp2
1690818	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Oengusvirus	Streptomyces phage SF3
2169975	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Limdunavirus	LN04
2845506	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Steigviridae	Limdunavirus	LDG
2560422	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Herelleviridae	Schiekvirus	EFDG1
2845142	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Herelleviridae	Tybeckvirus	SAC12B
